parameter,value,unit,period_from_utc,period_to_utc,summary_min,summary_max,coverage_percent,coverage_observed_count
bc,1.67,µg/m³,2018-11-20T23:00:00Z,2018-11-21T23:00:00Z,1.350000023841858,1.8700000047683716,25.0,6
bc,1.92,µg/m³,2018-11-21T23:00:00Z,2018-11-22T23:00:00Z,0.6800000071525574,4.829999923706055,100.0,24
bc,3.03,µg/m³,2018-11-22T23:00:00Z,2018-11-23T23:00:00Z,1.600000023841858,6.150000095367432,100.0,24
bc,5.29,µg/m³,2018-11-23T23:00:00Z,2018-11-24T23:00:00Z,2.259999990463257,14.789999961853027,100.0,24
bc,5.63,µg/m³,2018-11-24T23:00:00Z,2018-11-25T23:00:00Z,2.8499999046325684,8.84000015258789,100.0,24
bc,3.02,µg/m³,2018-11-25T23:00:00Z,2018-11-26T23:00:00Z,1.7300000190734863,6.5,100.0,24
bc,2.96,µg/m³,2018-11-26T23:00:00Z,2018-11-27T23:00:00Z,1.2599999904632568,6.639999866485596,100.0,24
bc,2.63,µg/m³,2018-11-27T23:00:00Z,2018-11-28T23:00:00Z,1.1399999856948853,4.909999847412109,100.0,24
bc,1.76,µg/m³,2018-11-28T23:00:00Z,2018-11-29T23:00:00Z,1.149999976158142,2.7100000381469727,100.0,24
bc,2.38,µg/m³,2018-11-29T23:00:00Z,2018-11-30T23:00:00Z,1.4299999475479126,6.380000114440918,100.0,24
bc,4.98,µg/m³,2018-11-30T23:00:00Z,2018-12-01T23:00:00Z,1.9500000476837158,14.920000076293945,100.0,24
bc,3.49,µg/m³,2018-12-01T23:00:00Z,2018-12-02T23:00:00Z,2.0899999141693115,6.199999809265137,96.0,23
bc,3.46,µg/m³,2018-12-02T23:00:00Z,2018-12-03T23:00:00Z,1.6299999952316284,10.90999984741211,100.0,24
bc,2.21,µg/m³,2018-12-03T23:00:00Z,2018-12-04T23:00:00Z,1.3300000429153442,3.140000104904175,63.0,15
bc,3.76,µg/m³,2018-12-04T23:00:00Z,2018-12-05T23:00:00Z,1.2899999618530273,6.400000095367432,63.0,15
bc,3.85,µg/m³,2018-12-05T23:00:00Z,2018-12-06T23:00:00Z,2.069999933242798,8.5,100.0,24
bc,2.75,µg/m³,2018-12-06T23:00:00Z,2018-12-07T23:00:00Z,1.2899999618530273,7.809999942779541,100.0,24
bc,1.86,µg/m³,2018-12-07T23:00:00Z,2018-12-08T23:00:00Z,0.699999988079071,5.820000171661377,92.0,22
bc,1.55,µg/m³,2018-12-08T23:00:00Z,2018-12-09T23:00:00Z,0.6000000238418579,3.490000009536743,100.0,24
bc,1.22,µg/m³,2018-12-09T23:00:00Z,2018-12-10T23:00:00Z,0.49000000953674316,4.760000228881836,100.0,24
bc,2.37,µg/m³,2018-12-10T23:00:00Z,2018-12-11T23:00:00Z,0.5899999737739563,5.409999847412109,100.0,24
bc,2.41,µg/m³,2018-12-11T23:00:00Z,2018-12-12T23:00:00Z,1.5099999904632568,4.090000152587891,100.0,24
bc,1.8,µg/m³,2018-12-12T23:00:00Z,2018-12-13T23:00:00Z,1.1200000047683716,3.240000009536743,88.0,21
bc,2.48,µg/m³,2018-12-14T23:00:00Z,2018-12-15T23:00:00Z,2.4800000190734863,2.4800000190734863,4.0,1
bc,4.14,µg/m³,2018-12-15T23:00:00Z,2018-12-16T23:00:00Z,3.4800000190734863,5.119999885559082,21.0,5
bc,5.26,µg/m³,2018-12-16T23:00:00Z,2018-12-17T23:00:00Z,2.490000009536743,9.630000114440918,100.0,24
bc,4.67,µg/m³,2018-12-17T23:00:00Z,2018-12-18T23:00:00Z,2.4200000762939453,10.1899995803833,100.0,24
bc,3.04,µg/m³,2018-12-18T23:00:00Z,2018-12-19T23:00:00Z,2.1700000762939453,4.739999771118164,100.0,24
bc,4.54,µg/m³,2018-12-19T23:00:00Z,2018-12-20T23:00:00Z,2.7200000286102295,8.510000228881836,100.0,24
bc,3.73,µg/m³,2018-12-20T23:00:00Z,2018-12-21T23:00:00Z,2.549999952316284,9.319999694824219,100.0,24
bc,1.47,µg/m³,2018-12-21T23:00:00Z,2018-12-22T23:00:00Z,0.6800000071525574,2.880000114440918,100.0,24
bc,1.85,µg/m³,2018-12-22T23:00:00Z,2018-12-23T23:00:00Z,0.8600000143051147,3.2799999713897705,100.0,24
bc,1.22,µg/m³,2018-12-23T23:00:00Z,2018-12-24T23:00:00Z,0.7200000286102295,2.200000047683716,96.0,23
bc,1.56,µg/m³,2018-12-24T23:00:00Z,2018-12-25T23:00:00Z,0.8199999928474426,3.8299999237060547,100.0,24
bc,1.07,µg/m³,2018-12-25T23:00:00Z,2018-12-26T23:00:00Z,0.44999998807907104,2.190000057220459,100.0,24
bc,1.38,µg/m³,2018-12-26T23:00:00Z,2018-12-27T23:00:00Z,0.5299999713897705,3.130000114440918,92.0,22
bc,1.21,µg/m³,2018-12-27T23:00:00Z,2018-12-28T23:00:00Z,0.5199999809265137,2.4200000762939453,92.0,22
bc,1.57,µg/m³,2018-12-28T23:00:00Z,2018-12-29T23:00:00Z,0.6499999761581421,5.570000171661377,100.0,24
bc,1.48,µg/m³,2018-12-29T23:00:00Z,2018-12-30T23:00:00Z,0.800000011920929,3.8399999141693115,100.0,24
bc,1.26,µg/m³,2018-12-30T23:00:00Z,2018-12-31T23:00:00Z,0.3199999928474426,5.78000020980835,100.0,24
bc,1.03,µg/m³,2018-12-31T23:00:00Z,2019-01-01T23:00:00Z,0.5299999713897705,1.909999966621399,100.0,24
bc,0.69,µg/m³,2019-01-01T23:00:00Z,2019-01-02T23:00:00Z,0.3700000047683716,1.2300000190734863,100.0,24
bc,0.905,µg/m³,2019-01-02T23:00:00Z,2019-01-03T23:00:00Z,0.4300000071525574,1.850000023841858,100.0,24
bc,2.22,µg/m³,2019-01-03T23:00:00Z,2019-01-04T23:00:00Z,0.9300000071525574,3.8399999141693115,100.0,24
bc,1.02,µg/m³,2019-01-04T23:00:00Z,2019-01-05T23:00:00Z,0.6100000143051147,1.75,100.0,24
bc,1.6,µg/m³,2019-01-05T23:00:00Z,2019-01-06T23:00:00Z,0.44999998807907104,5.760000228881836,100.0,24
bc,5.01,µg/m³,2019-01-06T23:00:00Z,2019-01-07T23:00:00Z,2.9800000190734863,8.289999961853027,100.0,24
bc,3.26,µg/m³,2019-01-07T23:00:00Z,2019-01-08T23:00:00Z,2.0399999618530273,5.079999923706055,100.0,24
bc,2.67,µg/m³,2019-01-08T23:00:00Z,2019-01-09T23:00:00Z,0.7400000095367432,5.769999980926514,100.0,24
bc,3.05,µg/m³,2019-01-09T23:00:00Z,2019-01-10T23:00:00Z,2.5999999046325684,3.5899999141693115,100.0,24
bc,2.96,µg/m³,2019-01-10T23:00:00Z,2019-01-11T23:00:00Z,1.6100000143051147,4.75,100.0,24
bc,1.95,µg/m³,2019-01-11T23:00:00Z,2019-01-12T23:00:00Z,0.75,4.650000095367432,100.0,24
bc,1.25,µg/m³,2019-01-12T23:00:00Z,2019-01-13T23:00:00Z,1.25,1.25,4.0,1
bc,1.05,µg/m³,2019-01-13T23:00:00Z,2019-01-14T23:00:00Z,0.3100000023841858,2.2300000190734863,88.0,21
bc,1.23,µg/m³,2019-01-14T23:00:00Z,2019-01-15T23:00:00Z,0.4399999976158142,2.7100000381469727,100.0,24
bc,1.42,µg/m³,2019-01-15T23:00:00Z,2019-01-16T23:00:00Z,0.3499999940395355,4.059999942779541,100.0,24
bc,2.92,µg/m³,2019-01-16T23:00:00Z,2019-01-17T23:00:00Z,1.0199999809265137,9.819999694824219,100.0,24
bc,1.41,µg/m³,2019-01-17T23:00:00Z,2019-01-18T23:00:00Z,0.4099999964237213,2.5399999618530273,96.0,23
bc,3.3,µg/m³,2019-01-18T23:00:00Z,2019-01-19T23:00:00Z,1.409999966621399,8.460000038146973,100.0,24
bc,3.46,µg/m³,2019-01-19T23:00:00Z,2019-01-20T23:00:00Z,1.75,6.380000114440918,100.0,24
bc,2.89,µg/m³,2019-01-20T23:00:00Z,2019-01-21T23:00:00Z,1.4299999475479126,5.199999809265137,100.0,24
bc,4.25,µg/m³,2019-01-21T23:00:00Z,2019-01-22T23:00:00Z,2.5199999809265137,7.570000171661377,96.0,23
bc,2.41,µg/m³,2019-01-22T23:00:00Z,2019-01-23T23:00:00Z,1.4500000476837158,3.25,100.0,24
bc,2.01,µg/m³,2019-01-23T23:00:00Z,2019-01-24T23:00:00Z,0.9700000286102295,3.6500000953674316,100.0,24
bc,2.61,µg/m³,2019-01-24T23:00:00Z,2019-01-25T23:00:00Z,1.3700000047683716,4.21999979019165,100.0,24
bc,5.12,µg/m³,2019-01-25T23:00:00Z,2019-01-26T23:00:00Z,2.5,10.59000015258789,100.0,24
bc,4.13,µg/m³,2019-01-26T23:00:00Z,2019-01-27T23:00:00Z,3.2799999713897705,5.170000076293945,100.0,24
bc,4.28,µg/m³,2019-01-27T23:00:00Z,2019-01-28T23:00:00Z,2.990000009536743,11.390000343322754,67.0,16
bc,2.67,µg/m³,2019-01-28T23:00:00Z,2019-01-29T23:00:00Z,2.0299999713897705,3.700000047683716,75.0,18
bc,3.61,µg/m³,2019-01-29T23:00:00Z,2019-01-30T23:00:00Z,2.0299999713897705,5.309999942779541,100.0,24
bc,4.73,µg/m³,2019-01-30T23:00:00Z,2019-01-31T23:00:00Z,2.430000066757202,8.9399995803833,96.0,23
bc,4.27,µg/m³,2019-01-31T23:00:00Z,2019-02-01T23:00:00Z,2.7799999713897705,5.380000114440918,100.0,24
bc,2.58,µg/m³,2019-02-01T23:00:00Z,2019-02-02T23:00:00Z,1.3700000047683716,6.840000152587891,100.0,24
bc,3.55,µg/m³,2019-02-02T23:00:00Z,2019-02-03T23:00:00Z,2.450000047683716,4.900000095367432,100.0,24
bc,2.38,µg/m³,2019-02-03T23:00:00Z,2019-02-04T23:00:00Z,1.690000057220459,3.4200000762939453,96.0,23
bc,2.9,µg/m³,2019-02-04T23:00:00Z,2019-02-05T23:00:00Z,1.1699999570846558,5.869999885559082,100.0,24
bc,2.97,µg/m³,2019-02-05T23:00:00Z,2019-02-06T23:00:00Z,1.2300000190734863,10.970000267028809,100.0,24
bc,3.29,µg/m³,2019-02-06T23:00:00Z,2019-02-07T23:00:00Z,1.7599999904632568,9.890000343322754,96.0,23
bc,3.12,µg/m³,2019-02-07T23:00:00Z,2019-02-08T23:00:00Z,1.5199999809265137,9.59000015258789,100.0,24
bc,3.04,µg/m³,2019-02-08T23:00:00Z,2019-02-09T23:00:00Z,1.659999966621399,5.739999771118164,100.0,24
bc,2.36,µg/m³,2019-02-09T23:00:00Z,2019-02-10T23:00:00Z,1.100000023841858,3.869999885559082,100.0,24
bc,1.39,µg/m³,2019-02-10T23:00:00Z,2019-02-11T23:00:00Z,0.9800000190734863,2.009999990463257,100.0,24
bc,0.88,µg/m³,2019-02-11T23:00:00Z,2019-02-12T23:00:00Z,0.8799999952316284,0.8799999952316284,4.0,1
bc,1.58,µg/m³,2019-02-12T23:00:00Z,2019-02-13T23:00:00Z,1.0299999713897705,2.4600000381469727,96.0,23
bc,1.58,µg/m³,2019-02-13T23:00:00Z,2019-02-14T23:00:00Z,0.550000011920929,3.309999942779541,96.0,23
bc,2.05,µg/m³,2019-02-14T23:00:00Z,2019-02-15T23:00:00Z,1.350000023841858,3.799999952316284,100.0,24
bc,4.08,µg/m³,2019-02-15T23:00:00Z,2019-02-16T23:00:00Z,1.6200000047683716,19.709999084472656,96.0,23
bc,3.75,µg/m³,2019-02-16T23:00:00Z,2019-02-17T23:00:00Z,1.149999976158142,10.640000343322754,79.0,19
bc,3.48,µg/m³,2019-02-17T23:00:00Z,2019-02-18T23:00:00Z,1.9900000095367432,5.900000095367432,100.0,24
bc,2.51,µg/m³,2019-02-18T23:00:00Z,2019-02-19T23:00:00Z,1.1200000047683716,7.880000114440918,96.0,23
bc,1.18,µg/m³,2019-02-19T23:00:00Z,2019-02-20T23:00:00Z,0.6800000071525574,3.0399999618530273,96.0,23
bc,1.49,µg/m³,2019-02-20T23:00:00Z,2019-02-21T23:00:00Z,1.190000057220459,2.059999942779541,96.0,23
bc,1.08,µg/m³,2019-02-21T23:00:00Z,2019-02-22T23:00:00Z,0.5799999833106995,1.9299999475479126,100.0,24
bc,1.95,µg/m³,2019-02-22T23:00:00Z,2019-02-23T23:00:00Z,1.1799999475479126,4.130000114440918,96.0,23
bc,2.73,µg/m³,2019-02-23T23:00:00Z,2019-02-24T23:00:00Z,1.4600000381469727,6.579999923706055,100.0,24
bc,2.32,µg/m³,2019-02-24T23:00:00Z,2019-02-25T23:00:00Z,1.690000057220459,3.559999942779541,96.0,23
bc,1.22,µg/m³,2019-02-25T23:00:00Z,2019-02-26T23:00:00Z,0.6700000166893005,2.559999942779541,100.0,24
bc,1.88,µg/m³,2019-02-26T23:00:00Z,2019-02-27T23:00:00Z,0.7799999713897705,3.369999885559082,96.0,23
bc,1.14,µg/m³,2019-02-27T23:00:00Z,2019-02-28T23:00:00Z,0.75,1.6399999856948853,96.0,23
bc,1.4,µg/m³,2019-02-28T23:00:00Z,2019-03-01T23:00:00Z,0.8799999952316284,2.859999895095825,100.0,24
bc,1.94,µg/m³,2019-03-01T23:00:00Z,2019-03-02T23:00:00Z,0.5799999833106995,6.579999923706055,100.0,24
bc,2.23,µg/m³,2019-03-02T23:00:00Z,2019-03-03T23:00:00Z,1.100000023841858,4.590000152587891,100.0,24
bc,0.782,µg/m³,2019-03-03T23:00:00Z,2019-03-04T23:00:00Z,0.5600000023841858,1.1200000047683716,58.0,14
bc,1.02,µg/m³,2019-03-04T23:00:00Z,2019-03-05T23:00:00Z,0.7200000286102295,1.5199999809265137,58.0,14
bc,1.14,µg/m³,2019-03-05T23:00:00Z,2019-03-06T23:00:00Z,0.5299999713897705,2.859999895095825,100.0,24
bc,1.52,µg/m³,2019-03-06T23:00:00Z,2019-03-07T23:00:00Z,0.9800000190734863,2.8499999046325684,100.0,24
bc,0.768,µg/m³,2019-03-07T23:00:00Z,2019-03-08T23:00:00Z,0.47999998927116394,1.3700000047683716,100.0,24
bc,1.13,µg/m³,2019-03-08T23:00:00Z,2019-03-09T23:00:00Z,0.5899999737739563,2.9800000190734863,100.0,24
bc,0.892,µg/m³,2019-03-09T23:00:00Z,2019-03-10T23:00:00Z,0.30000001192092896,2.0999999046325684,100.0,24
bc,1.09,µg/m³,2019-03-10T23:00:00Z,2019-03-11T23:00:00Z,0.4300000071525574,1.9700000286102295,100.0,24
bc,1.39,µg/m³,2019-03-11T23:00:00Z,2019-03-12T23:00:00Z,0.5600000023841858,4.03000020980835,100.0,24
bc,1.98,µg/m³,2019-03-12T23:00:00Z,2019-03-13T23:00:00Z,0.699999988079071,5.71999979019165,100.0,24
bc,1.16,µg/m³,2019-03-13T23:00:00Z,2019-03-14T23:00:00Z,1.159999966621399,1.159999966621399,4.0,1
bc,1.27,µg/m³,2019-03-14T23:00:00Z,2019-03-15T23:00:00Z,0.47999998927116394,4.639999866485596,96.0,23
bc,1.23,µg/m³,2019-03-15T23:00:00Z,2019-03-16T23:00:00Z,0.28999999165534973,6.269999980926514,100.0,24
bc,1.29,µg/m³,2019-03-16T23:00:00Z,2019-03-17T23:00:00Z,0.4099999964237213,6.389999866485596,100.0,24
bc,1.02,µg/m³,2019-03-17T23:00:00Z,2019-03-18T23:00:00Z,0.3499999940395355,2.9000000953674316,100.0,24
bc,1.1,µg/m³,2019-03-18T23:00:00Z,2019-03-19T23:00:00Z,0.5299999713897705,3.3499999046325684,96.0,23
bc,1.85,µg/m³,2019-03-19T23:00:00Z,2019-03-20T23:00:00Z,0.6100000143051147,4.119999885559082,100.0,24
bc,1.19,µg/m³,2019-03-20T23:00:00Z,2019-03-21T23:00:00Z,0.6899999976158142,2.1600000858306885,96.0,23
bc,1.62,µg/m³,2019-03-21T23:00:00Z,2019-03-22T23:00:00Z,0.699999988079071,5.400000095367432,100.0,24
bc,2.94,µg/m³,2019-03-22T23:00:00Z,2019-03-23T23:00:00Z,0.6000000238418579,11.239999771118164,100.0,24
bc,0.916,µg/m³,2019-03-23T23:00:00Z,2019-03-24T23:00:00Z,0.3700000047683716,3.7699999809265137,100.0,24
bc,1.59,µg/m³,2019-03-24T23:00:00Z,2019-03-25T23:00:00Z,0.5699999928474426,3.4800000190734863,100.0,24
bc,0.997,µg/m³,2019-03-25T23:00:00Z,2019-03-26T23:00:00Z,0.5899999737739563,1.7400000095367432,100.0,24
bc,1.37,µg/m³,2019-03-26T23:00:00Z,2019-03-27T23:00:00Z,0.8399999737739563,2.440000057220459,75.0,18
bc,1.26,µg/m³,2019-03-27T23:00:00Z,2019-03-28T23:00:00Z,0.41999998688697815,4.869999885559082,100.0,24
bc,1.44,µg/m³,2019-03-28T23:00:00Z,2019-03-29T23:00:00Z,0.49000000953674316,3.319999933242798,100.0,24
bc,1.94,µg/m³,2019-03-29T23:00:00Z,2019-03-30T23:00:00Z,0.47999998927116394,8.029999732971191,96.0,23
bc,1.82,µg/m³,2019-03-30T23:00:00Z,2019-03-31T22:00:00Z,0.49000000953674316,4.460000038146973,96.0,23
bc,0.862,µg/m³,2019-03-31T22:00:00Z,2019-04-01T22:00:00Z,0.46000000834465027,1.8600000143051147,100.0,24
bc,0.812,µg/m³,2019-04-01T22:00:00Z,2019-04-02T22:00:00Z,0.49000000953674316,1.5099999904632568,100.0,24
bc,1.0,µg/m³,2019-04-02T22:00:00Z,2019-04-03T22:00:00Z,0.7900000214576721,1.340000033378601,100.0,24
bc,1.01,µg/m³,2019-04-03T22:00:00Z,2019-04-04T22:00:00Z,0.8299999833106995,1.2300000190734863,75.0,18
bc,1.04,µg/m³,2019-04-04T22:00:00Z,2019-04-05T22:00:00Z,0.6399999856948853,1.4900000095367432,42.0,10
bc,1.03,µg/m³,2019-04-05T22:00:00Z,2019-04-06T22:00:00Z,0.6800000071525574,1.7899999618530273,100.0,24
bc,1.32,µg/m³,2019-04-06T22:00:00Z,2019-04-07T22:00:00Z,0.6600000262260437,2.7200000286102295,100.0,24
bc,1.54,µg/m³,2019-04-07T22:00:00Z,2019-04-08T22:00:00Z,0.4699999988079071,4.369999885559082,100.0,24
bc,0.76,µg/m³,2019-04-08T22:00:00Z,2019-04-09T22:00:00Z,0.5400000214576721,1.4299999475479126,100.0,24
bc,0.648,µg/m³,2019-04-09T22:00:00Z,2019-04-10T22:00:00Z,0.4300000071525574,0.9200000166893005,100.0,24
bc,0.853,µg/m³,2019-04-10T22:00:00Z,2019-04-11T22:00:00Z,0.5099999904632568,1.340000033378601,100.0,24
bc,0.947,µg/m³,2019-04-11T22:00:00Z,2019-04-12T22:00:00Z,0.5299999713897705,1.7799999713897705,100.0,24
bc,1.35,µg/m³,2019-04-12T22:00:00Z,2019-04-13T22:00:00Z,1.1799999475479126,1.5199999809265137,8.0,2
bc,0.827,µg/m³,2019-04-13T22:00:00Z,2019-04-14T22:00:00Z,0.5199999809265137,1.3200000524520874,88.0,21
bc,0.905,µg/m³,2019-04-14T22:00:00Z,2019-04-15T22:00:00Z,0.4000000059604645,2.5999999046325684,100.0,24
bc,0.904,µg/m³,2019-04-15T22:00:00Z,2019-04-16T22:00:00Z,0.4000000059604645,1.6100000143051147,100.0,24
bc,0.973,µg/m³,2019-04-16T22:00:00Z,2019-04-17T22:00:00Z,0.4300000071525574,3.0,100.0,24
bc,1.04,µg/m³,2019-04-17T22:00:00Z,2019-04-18T22:00:00Z,0.36000001430511475,2.2899999618530273,100.0,24
bc,0.955,µg/m³,2019-04-18T22:00:00Z,2019-04-19T22:00:00Z,0.25,3.759999990463257,100.0,24
bc,0.607,µg/m³,2019-04-19T22:00:00Z,2019-04-20T22:00:00Z,0.27000001072883606,0.8999999761581421,100.0,24
bc,0.423,µg/m³,2019-04-20T22:00:00Z,2019-04-21T22:00:00Z,0.23000000417232513,0.6899999976158142,100.0,24
bc,0.51,µg/m³,2019-04-21T22:00:00Z,2019-04-22T22:00:00Z,0.3199999928474426,1.0199999809265137,100.0,24
bc,0.473,µg/m³,2019-04-22T22:00:00Z,2019-04-23T22:00:00Z,0.3700000047683716,0.7099999785423279,100.0,24
bc,0.521,µg/m³,2019-04-23T22:00:00Z,2019-04-24T22:00:00Z,0.41999998688697815,0.699999988079071,100.0,24
bc,0.868,µg/m³,2019-04-24T22:00:00Z,2019-04-25T22:00:00Z,0.3100000023841858,4.03000020980835,100.0,24
bc,0.95,µg/m³,2019-04-25T22:00:00Z,2019-04-26T22:00:00Z,0.28999999165534973,3.0999999046325684,100.0,24
bc,0.531,µg/m³,2019-04-26T22:00:00Z,2019-04-27T22:00:00Z,0.25999999046325684,1.090000033378601,100.0,24
bc,0.54,µg/m³,2019-04-27T22:00:00Z,2019-04-28T22:00:00Z,0.2800000011920929,0.8199999928474426,100.0,24
bc,0.7,µg/m³,2019-04-28T22:00:00Z,2019-04-29T22:00:00Z,0.2800000011920929,1.5,100.0,24
bc,0.58,µg/m³,2019-04-29T22:00:00Z,2019-04-30T22:00:00Z,0.36000001430511475,1.0299999713897705,100.0,24
bc,0.42,µg/m³,2019-04-30T22:00:00Z,2019-05-01T22:00:00Z,0.20999999344348907,0.7900000214576721,100.0,24
bc,0.383,µg/m³,2019-05-01T22:00:00Z,2019-05-02T22:00:00Z,0.20000000298023224,0.699999988079071,100.0,24
bc,0.413,µg/m³,2019-05-02T22:00:00Z,2019-05-03T22:00:00Z,0.20000000298023224,0.7699999809265137,100.0,24
bc,0.57,µg/m³,2019-05-03T22:00:00Z,2019-05-04T22:00:00Z,0.27000001072883606,0.9900000095367432,100.0,24
bc,0.434,µg/m³,2019-05-04T22:00:00Z,2019-05-05T22:00:00Z,0.25,0.8500000238418579,96.0,23
bc,0.58,µg/m³,2019-05-05T22:00:00Z,2019-05-06T22:00:00Z,0.27000001072883606,1.2699999809265137,96.0,23
bc,0.764,µg/m³,2019-05-06T22:00:00Z,2019-05-07T22:00:00Z,0.18000000715255737,1.7000000476837158,96.0,23
bc,0.9,µg/m³,2019-05-07T22:00:00Z,2019-05-08T22:00:00Z,0.3100000023841858,1.9199999570846558,100.0,24
bc,0.884,µg/m³,2019-05-08T22:00:00Z,2019-05-09T22:00:00Z,0.5699999928474426,2.440000057220459,100.0,24
bc,0.923,µg/m³,2019-05-09T22:00:00Z,2019-05-10T22:00:00Z,0.25999999046325684,1.690000057220459,100.0,24
bc,0.59,µg/m³,2019-05-10T22:00:00Z,2019-05-11T22:00:00Z,0.2199999988079071,0.9900000095367432,100.0,24
bc,0.665,µg/m³,2019-05-11T22:00:00Z,2019-05-12T22:00:00Z,0.2800000011920929,1.2899999618530273,100.0,24
bc,0.34,µg/m³,2019-05-12T22:00:00Z,2019-05-13T22:00:00Z,0.3100000023841858,0.3700000047683716,8.0,2
bc,0.518,µg/m³,2019-05-13T22:00:00Z,2019-05-14T22:00:00Z,0.33000001311302185,0.9399999976158142,92.0,22
bc,0.595,µg/m³,2019-05-14T22:00:00Z,2019-05-15T22:00:00Z,0.3100000023841858,1.1100000143051147,100.0,24
bc,0.914,µg/m³,2019-05-15T22:00:00Z,2019-05-16T22:00:00Z,0.6000000238418579,1.3700000047683716,100.0,24
bc,1.05,µg/m³,2019-05-16T22:00:00Z,2019-05-17T22:00:00Z,0.6100000143051147,1.5499999523162842,100.0,24
bc,0.685,µg/m³,2019-05-17T22:00:00Z,2019-05-18T22:00:00Z,0.36000001430511475,1.3300000429153442,100.0,24
bc,0.385,µg/m³,2019-05-18T22:00:00Z,2019-05-19T22:00:00Z,0.23999999463558197,0.7099999785423279,100.0,24
bc,0.506,µg/m³,2019-05-19T22:00:00Z,2019-05-20T22:00:00Z,0.25,1.2300000190734863,100.0,24
bc,0.453,µg/m³,2019-05-20T22:00:00Z,2019-05-21T22:00:00Z,0.2800000011920929,0.6700000166893005,100.0,24
bc,0.414,µg/m³,2019-05-21T22:00:00Z,2019-05-22T22:00:00Z,0.3100000023841858,0.699999988079071,100.0,24
bc,0.483,µg/m³,2019-05-22T22:00:00Z,2019-05-23T22:00:00Z,0.3100000023841858,1.1399999856948853,100.0,24
bc,0.418,µg/m³,2019-05-23T22:00:00Z,2019-05-24T22:00:00Z,0.12999999523162842,1.909999966621399,100.0,24
bc,0.495,µg/m³,2019-05-24T22:00:00Z,2019-05-25T22:00:00Z,0.1599999964237213,1.149999976158142,100.0,24
bc,0.318,µg/m³,2019-05-25T22:00:00Z,2019-05-26T22:00:00Z,0.14000000059604645,0.7099999785423279,100.0,24
bc,0.375,µg/m³,2019-05-26T22:00:00Z,2019-05-27T22:00:00Z,0.18000000715255737,0.7400000095367432,100.0,24
bc,0.405,µg/m³,2019-05-27T22:00:00Z,2019-05-28T22:00:00Z,0.27000001072883606,0.5600000023841858,100.0,24
bc,0.245,µg/m³,2019-05-28T22:00:00Z,2019-05-29T22:00:00Z,0.14000000059604645,0.4300000071525574,92.0,22
bc,0.279,µg/m³,2019-05-29T22:00:00Z,2019-05-30T22:00:00Z,0.07999999821186066,1.2699999809265137,96.0,23
bc,0.726,µg/m³,2019-05-30T22:00:00Z,2019-05-31T22:00:00Z,0.15000000596046448,3.680000066757202,100.0,24
bc,0.32,µg/m³,2019-05-31T22:00:00Z,2019-06-01T22:00:00Z,0.14000000059604645,0.7599999904632568,100.0,24
bc,0.373,µg/m³,2019-06-01T22:00:00Z,2019-06-02T22:00:00Z,0.14000000059604645,1.0499999523162842,83.0,20
bc,0.478,µg/m³,2019-06-02T22:00:00Z,2019-06-03T22:00:00Z,0.17000000178813934,1.2400000095367432,58.0,14
bc,0.322,µg/m³,2019-06-03T22:00:00Z,2019-06-04T22:00:00Z,0.23000000417232513,0.5099999904632568,54.0,13
bc,0.322,µg/m³,2019-06-04T22:00:00Z,2019-06-05T22:00:00Z,0.23999999463558197,0.5299999713897705,100.0,24
bc,0.27,µg/m³,2019-06-05T22:00:00Z,2019-06-06T22:00:00Z,0.1899999976158142,0.3799999952316284,92.0,22
bc,0.384,µg/m³,2019-06-06T22:00:00Z,2019-06-07T22:00:00Z,0.1899999976158142,0.6499999761581421,100.0,24
bc,0.47,µg/m³,2019-06-07T22:00:00Z,2019-06-08T22:00:00Z,0.1599999964237213,1.1699999570846558,100.0,24
bc,0.227,µg/m³,2019-06-08T22:00:00Z,2019-06-09T22:00:00Z,0.12999999523162842,0.49000000953674316,100.0,24
bc,0.257,µg/m³,2019-06-09T22:00:00Z,2019-06-10T22:00:00Z,0.15000000596046448,0.4099999964237213,100.0,24
bc,0.303,µg/m³,2019-06-10T22:00:00Z,2019-06-11T22:00:00Z,0.2199999988079071,0.5299999713897705,100.0,24
bc,0.33,µg/m³,2019-06-11T22:00:00Z,2019-06-12T22:00:00Z,0.3199999928474426,0.3400000035762787,8.0,2
bc,0.409,µg/m³,2019-06-12T22:00:00Z,2019-06-13T22:00:00Z,0.2199999988079071,0.5799999833106995,92.0,22
bc,0.284,µg/m³,2019-06-13T22:00:00Z,2019-06-14T22:00:00Z,0.15000000596046448,0.6600000262260437,100.0,24
bc,0.366,µg/m³,2019-06-14T22:00:00Z,2019-06-15T22:00:00Z,0.23000000417232513,0.8100000023841858,100.0,24
bc,0.238,µg/m³,2019-06-15T22:00:00Z,2019-06-16T22:00:00Z,0.11999999731779099,0.5400000214576721,92.0,22
bc,0.343,µg/m³,2019-06-16T22:00:00Z,2019-06-17T22:00:00Z,0.18000000715255737,1.1799999475479126,100.0,24
bc,0.315,µg/m³,2019-06-17T22:00:00Z,2019-06-18T22:00:00Z,0.1899999976158142,0.47999998927116394,75.0,18
bc,0.292,µg/m³,2019-06-18T22:00:00Z,2019-06-19T22:00:00Z,0.23999999463558197,0.33000001311302185,21.0,5
bc,0.361,µg/m³,2019-06-19T22:00:00Z,2019-06-20T22:00:00Z,0.25,0.9900000095367432,46.0,11
